diagnostic_type,normalized_message,suspected_api,relative_path,line,script_line,object,object_start,object_type,structural_depth,raw_excerpt,fresh_count,source_file_present,source_object_present,vanilla_file_present,vanilla_object_present,fork_syntax,source_syntax,vanilla_syntax,protected_area,existing_block,existing_report,current_classification,family_id,generation,log_file,log_line
parser,Unexpected token: region_central_america,region_central_america,common/ai_strategies/00_default_strategy.txt,4859,4832,ai_strategy_default,4,ai_strategie,2,region_central_america = {,1,false,false,true,true,region_central_america = {,FILE_ABSENT,artillery = {,,common/ai_strategies,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_C,SYNTAX_STRATEGIC_REGION_LEGACY_KEYS,parser,debug.log,2989
parser,Unexpected token: region_brazil,region_brazil,common/ai_strategies/00_default_strategy.txt,4867,4860,ai_strategy_default,4,ai_strategie,2,region_brazil = {,1,false,false,true,true,region_brazil = {,FILE_ABSENT,scope:target_region = sr:region_brazil || scope:region = sr:region_brazil,,common/ai_strategies,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_C,SYNTAX_STRATEGIC_REGION_LEGACY_KEYS,parser,debug.log,2990
parser,Unexpected token: region_andes,region_andes,common/ai_strategies/00_default_strategy.txt,4895,4868,ai_strategy_default,4,ai_strategie,2,region_andes = {,1,false,false,true,true,region_andes = {,FILE_ABSENT,},,common/ai_strategies,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_C,SYNTAX_STRATEGIC_REGION_LEGACY_KEYS,parser,debug.log,2991
parser,Unexpected token: region_la_plata,region_la_plata,common/ai_strategies/00_default_strategy.txt,4923,4896,ai_strategy_default,4,ai_strategie,2,region_la_plata = {,1,false,false,true,true,region_la_plata = {,FILE_ABSENT,has_port_country = yes,,common/ai_strategies,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_C,SYNTAX_STRATEGIC_REGION_LEGACY_KEYS,parser,debug.log,2992
parser,Unexpected token: region_gran_colombia,region_gran_colombia,common/ai_strategies/00_default_strategy.txt,4951,4924,ai_strategy_default,4,ai_strategie,2,region_gran_colombia = {,1,false,false,true,true,region_gran_colombia = {,FILE_ABSENT,},,common/ai_strategies,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_C,SYNTAX_STRATEGIC_REGION_LEGACY_KEYS,parser,debug.log,2993
parser,Unexpected token: type,type,common/history/buildings/15_russia.txt,174,174,s:STATE_COURLAND,155,history_object,6,"type=""building_shipyard""",1,true,true,true,true,"type=""building_shipyard""","type=""building_fishing_wharf"" || type=""building_manor_house""","type=""building_fishing_wharf"" || type=""building_manor_house""",,ADMIN_and_regional_setup,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_D,API_TYPE,parser,debug.log,3015
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/scripted_rules/00_scripted_rules.txt,69,69,can_start_diplomatic_plays_against,30,scripted_rule,3,has_journal_entry = je_the_first_carlist_war,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_the_first_carlist_war,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3030
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/customizable_localization/japan_custom_loc.txt,362,362,meiji_je_conditions_diplomacy,335,customizable_localization,3,NOT = { has_journal_entry = je_iwakura_mission },1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,NOT = { has_journal_entry = je_iwakura_mission } || has_journal_entry = je_iwakura_mission,EXPLICIT_PROTECTED_AREA,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3031
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/customizable_localization/japan_custom_loc.txt,370,370,meiji_je_conditions_diplomacy,335,customizable_localization,3,has_journal_entry = je_iwakura_mission,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,NOT = { has_journal_entry = je_iwakura_mission } || has_journal_entry = je_iwakura_mission,EXPLICIT_PROTECTED_AREA,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3032
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,4370,4370,clothes,1,portrait_or_gfx_rule,6,has_template = SPA_antonio_canovas,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3033
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,4371,4371,clothes,1,portrait_or_gfx_rule,6,has_template = SPA_praxedes_sagasta,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3034
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,4373,4373,clothes,1,portrait_or_gfx_rule,6,has_template = SPA_pablo_iglesias_posse,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3035
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,4374,4374,clothes,1,portrait_or_gfx_rule,6,has_template = GBR_thomas_ismay,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3036
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,4375,4375,clothes,1,portrait_or_gfx_rule,6,has_template = GBR_joseph_ismay,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3037
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,4466,4466,clothes,1,portrait_or_gfx_rule,5,has_template = fra_auguste_comte_character_template,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3038
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,4535,4535,clothes,1,portrait_or_gfx_rule,6,has_template = SPA_emilio_castelar,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3039
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,12890,12890,clothes,1,portrait_or_gfx_rule,6,has_template = SPA_baldomero_espartero,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3040
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,14380,14380,clothes,1,portrait_or_gfx_rule,5,NOT = { has_template = FRA_francois-rene_de_chateaubriand },1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3041
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,14432,14432,clothes,1,portrait_or_gfx_rule,5,NOT = { has_template = FRA_francois-rene_de_chateaubriand },1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3042
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_clothes.txt,14475,14475,clothes,1,portrait_or_gfx_rule,5,NOT = { has_template = FRA_francois-rene_de_chateaubriand },1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_template = BRZ_virgulino_ferreira || has_template = rus_lenin_character_template || has_template = rus_mikhail_bakunin_character_template,,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3043
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,37,37,headgear,1,portrait_or_gfx_rule,6,has_template = fra_auguste_comte_character_template,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3044
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,45,45,headgear,1,portrait_or_gfx_rule,6,has_template = GBR_thomas_ismay,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3045
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,46,46,headgear,1,portrait_or_gfx_rule,6,has_template = GBR_joseph_ismay,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3046
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,811,811,headgear,1,portrait_or_gfx_rule,6,has_template = BIC_george_eden,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3047
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,834,834,headgear,1,portrait_or_gfx_rule,6,has_template = usa_thomas_edison_character_template,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3048
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,857,857,headgear,1,portrait_or_gfx_rule,6,has_template = usa_robert_e_lee_wilson,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3049
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,3673,3673,headgear,1,portrait_or_gfx_rule,6,has_template = SPA_baldomero_espartero,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3050
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,5024,5024,headgear,1,portrait_or_gfx_rule,6,has_template = usa_lincoln_character_template,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3051
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,5939,5939,headgear,1,portrait_or_gfx_rule,5,NOT = { has_template = FRA_francois-rene_de_chateaubriand },1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3052
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,5996,5996,headgear,1,portrait_or_gfx_rule,5,NOT = { has_template = FRA_francois-rene_de_chateaubriand },1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3053
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,gfx/portraits/portrait_modifiers/01_headgear.txt,6040,6040,headgear,1,portrait_or_gfx_rule,5,NOT = { has_template = FRA_francois-rene_de_chateaubriand },1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,"has_template = fra_delescluze_character_template # Never ever give Louis Delescluze a hat, any hat. His forehead is too powerful. || has_template = BRZ_getulio_vargas_character_template # Vargas is forbidden from wearing hats. || has_template = jhn_rani_of_jhansi # lakshmibai's hair is actually a hat",,,,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3054
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/laws/00_church_and_state.txt,85,85,law_state_religion,5,law,5,has_journal_entry = je_elevate_buddhism,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_elevate_buddhism || has_journal_entry = je_shinbutsu_bunri || has_journal_entry = je_british_dictate_plantations,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3055
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/laws/00_church_and_state.txt,88,88,law_state_religion,5,law,6,has_journal_entry = je_shinbutsu_bunri,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_elevate_buddhism || has_journal_entry = je_shinbutsu_bunri || has_journal_entry = je_british_dictate_plantations,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3056
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/laws/00_church_and_state.txt,435,435,law_freedom_of_conscience,353,law,4,has_journal_entry = je_shinbutsu_bunri,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_elevate_buddhism || has_journal_entry = je_shinbutsu_bunri || has_journal_entry = je_british_dictate_plantations,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3057
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/laws/00_education_system.txt,106,106,law_religious_schools,36,law,5,has_journal_entry = je_elevate_buddhism,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_sick_man_education || has_journal_entry = je_portugal_regeneration_institutions || has_journal_entry = je_elevate_buddhism,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3058
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/laws/00_education_system.txt,109,109,law_religious_schools,36,law,6,has_journal_entry = je_shinbutsu_bunri,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_sick_man_education || has_journal_entry = je_portugal_regeneration_institutions || has_journal_entry = je_elevate_buddhism,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3059
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/laws/00_health_system.txt,66,66,law_charitable_health_system,25,law,4,has_journal_entry = je_elevate_buddhism,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_elevate_buddhism,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3060
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/laws/00_migration.txt,129,129,law_closed_borders,82,law,4,has_journal_entry = je_meiji_imperial_marriage,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_chinese_missions || has_journal_entry = je_meiji_diplomacy,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3061
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/laws/00_trade_policy.txt,88,88,law_protectionism,51,law,4,has_journal_entry = je_meiji_imperial_marriage,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_meiji_diplomacy || has_journal_entry = je_meiji_imperial_marriage,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3062
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,common/buildings/03_mines.txt,29,29,building_coal_mine,1,building,5,has_journal_entry = je_colonize_korea,1,false,false,true,true,FILE_ABSENT,FILE_ABSENT,has_journal_entry = je_colonize_korea,,,,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3063
