"phase_id","filename","title","region","topic","document_type","primary_verdict","secondary_verdicts","historical_status","canonical","superseded_by","predecessor","successor","markdown_path","companion_csv_path","commit","created_or_recorded_date","runtime_or_static","gameplay_changed","current_relevance","summary","notes"
"HOTFIX_6A10_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A10_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.10 — Sélection du prochain résidu global","global","residual_script_selection","STATIC_SELECTION","HOTFIX_6A10_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","NEXT_EXECUTION_PHASE=HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_ALIGNMENT;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A10_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-29","static","false","canonical/current","Recalculates 378 legacy pinning diagnostics in 142 files, publishes exactly three candidates and selects two convergent Romania API hunks.","One file, two objects and two future hunks; Merchant Banking and Navigation Acts remain separate; Tanzimat namespace diagnostics remain unmodified"
"HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_ALIGNMENT","HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX-6A.10F — Alignement Victoria 3 1.13 de deux pinning roumains","romania","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_ALIGNMENT_COMPLETE","HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_STATIC_PASS;ROMANIA_TWO_JE_PINNING_TWO_HUNK_1_13_ALIGNMENT_COMPLETE;HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_RUNTIME_PASS;ROMANIA_TWO_JE_PINNING_PARSER_ERRORS_2_TO_0;ROMANIA_1776_VISIBILITY_GEOGRAPHY_AND_PROGRESSION_UNCHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;NEXT_EXECUTION_PHASE=HOTFIX_6A11_RESIDUAL_GLOBAL_SCRIPT_SELECTION","CURRENT","true","","HOTFIX_6A10_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A11_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-29","static_and_runtime","true","canonical/current","Replaces two obsolete pinning properties in one Romania journal-entry file and validates Wallachia through 1776.1.2.","Hash DEE084181C30A4DD72D85132F50EF725B654ACA70E22AA30E851FF7D743DE578; target parser errors two to zero; fork and dlc014_ip3 mounted; potential entry readable without raw key"
"HOTFIX_6A11_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A11_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.11 — Sélection du prochain résidu global","global","residual_script_selection","STATIC_SELECTION","HOTFIX_6A11_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","NEXT_EXECUTION_PHASE=HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_ALIGNMENT;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A10F_ROMANIA_TWO_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A11_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-29","static","false","canonical/current","Recalculates 376 legacy pinning diagnostics in 141 files, publishes exactly three candidates and selects two convergent Portuguese-colonialism API hunks.","One file, two objects and two future hunks; Merchant Banking and Navigation Acts remain separate; Tanzimat diagnostics remain unmodified"
"HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_ALIGNMENT","HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX-6A.11F — Alignement Victoria 3 1.13 de deux pinning du colonialisme portugais","portugal","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_ALIGNMENT_COMPLETE","HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_STATIC_PASS;PORTUGUESE_COLONIALISM_TWO_JE_PINNING_TWO_HUNK_1_13_ALIGNMENT_COMPLETE;HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_RUNTIME_PASS;PORTUGUESE_COLONIALISM_TWO_JE_PINNING_PARSER_ERRORS_2_TO_0;PORTUGUESE_COLONIALISM_1776_VISIBILITY_GEOGRAPHY_AND_PROGRESSION_UNCHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A11_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A12_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-30","static_and_runtime","true","canonical/current","Replaces two obsolete pinning properties and validates the localized Portuguese colonialism entry through 1776.1.2.","Hash DB0B4CDC27B670F419D52148E6E5DF0C1D77CEA81BD9FD52115CAD27F1CCDB20; target parser errors two to zero; baseline 376/141 to 374/140; legacy region keys and duplicated Portugal text documented without scope expansion"
"HOTFIX_6A12_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A12_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.12 — Sélection du prochain résidu global","global","residual_script_selection","STATIC_SELECTION","HOTFIX_6A12_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_SELECTED;NEXT_EXECUTION_PHASE=HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_1_13_ALIGNMENT;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A11F_PORTUGUESE_COLONIALISM_TWO_JE_PINNING_1_13_ALIGNMENT.md","HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A12_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-30","static","false","canonical/current","Recalculates 374 legacy pinning diagnostics in 140 files, reclassifies all 161 inventory rows, publishes exactly three candidates and selects the two-key Portuguese strategic-region alignment.","One file one object one unified hunk and two substitutions selected; Merchant Banking GEN/VEN ranks second and Navigation Acts audit ranks third; duplicated Portuguese country text is systemic and excluded"
"HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_1_13_ALIGNMENT","HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_1_13_ALIGNMENT.md","HOTFIX-6A.12F — Alignement Victoria 3 1.13 des régions stratégiques du colonialisme portugais","portugal","strategic_region_scope_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_1_13_ALIGNMENT_COMPLETE","HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_ONE_HUNK_1_13_ALIGNMENT_COMPLETE;PORTUGUESE_COLONIALISM_SCOPE_NAMES_PINNING_AND_PROGRESSION_UNCHANGED;HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_1_13_RUNTIME_PASS;PORTUGUESE_COLONIALISM_INVALID_STRATEGIC_REGION_DIAGNOSTICS_REMOVED;PORTUGUESE_COLONIALISM_1776_VISIBILITY_GEOGRAPHY_AND_PROGRESSION_VALIDATED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A12_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A13_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-30","static_and_runtime","true","canonical/current","Replaces two obsolete strategic-region keys in one Portuguese journal entry and validates the localized potential entry through 1776.1.2.","Hash 99DB30D8078C39930B82E79242D70CD70DB422BA148DB2D655E1A534E5DDF126; region_congo 186 to zero; region_zanj 186 to zero; associated unset sr diagnostics 373 to zero; pinning baseline unchanged at 374/140; fork and dlc014_ip3 mounted"
"HOTFIX_6A13_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A13_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.13 — Sélection du prochain résidu global","global","residual_script_selection","STATIC_SELECTION","HOTFIX_6A13_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","GEN_VEN_MERCHANT_BANKING_STARTING_LAW_SELECTED;NEXT_EXECUTION_PHASE=HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW;NO_GAMEPLAY_CHANGED;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES","CURRENT","true","","HOTFIX_6A12F_PORTUGUESE_COLONIALISM_STRATEGIC_REGION_KEYS_1_13_ALIGNMENT.md","HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW.md","docs/reports/hotfix/_index/HOTFIX_6A13_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-30","static","false","canonical/current","Recalculates 374 legacy pinning diagnostics in 140 files, preserves all 161 inventory classifications, publishes exactly three candidates and selects Merchant Banking for Genoa and Venice.","Two files two objects and two future hunks selected; Navigation Acts and Coup remain dedicated audits; Imperialism Tanzimat and duplicated Portuguese country text are excluded"
"HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW","HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW.md","HOTFIX-6A.13F — Loi initiale Merchant Banking de GEN et VEN","italy","starting_law","CORRECTION_RUNTIME_REPORT","HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW_COMPLETE","HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW_STATIC_PASS;GEN_VEN_MERCHANT_BANKING_TWO_FILE_TWO_HUNK_ALIGNMENT_COMPLETE;HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW_RUNTIME_PASS;GEN_VEN_MERCHANT_BANKING_1776_START_VALIDATED;GEN_VEN_MERCHANT_NAVY_PRESERVED;MERCHANT_BANKING_1776_BALANCE_REVIEW_POST_HOTFIX_BACKLOG;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;NO_NEXT_PHASE_SELECTED","CURRENT","true","","HOTFIX_6A13_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","docs/reports/hotfix/_index/HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW.md","","CURRENT_WORKTREE","2026-07-30","static_and_runtime","true","canonical/current","Replaces Traditionalism with Merchant Banking in the 1776 starts of Genoa and Venice while preserving Merchant Navy and all other starting laws.","GEN hash 7FC780AB8A8793E1DD1B3E6A32022807CED720FB1BE3F3D63D9EC6FDE9F43327; VEN hash 51A65341A2E3947A3D7D71BC3E3B1F31DA5CCD9D000D200C75BFB9570010B6DB; human runtime validated both republics for several days with no raw text or target diagnostics; balance strength is a separate post-hotfix backlog"
"HOTFIX_6A14R_NAVIGATION_ACTS_STARTING_LAW_AUDIT","HOTFIX_6A14R_NAVIGATION_ACTS_STARTING_LAW_AUDIT.md","HOTFIX-6A.14R — Audit de la loi initiale Navigation Acts","global","starting_law_audit","STATIC_AUDIT","HOTFIX_6A14R_NAVIGATION_ACTS_STARTING_LAW_AUDIT_COMPLETE","NAVIGATION_ACTS_FIVE_FILE_THEORETICAL_SCOPE_RESOLVED;GBR_NAVY_COLLISION_AUDITED;HBC_DOUBLE_DEFINITION_AUDITED;NAVIGATION_ACTS_STARTING_LAW_BLOCKED_BY_HBC_DEFINITION_CONFLICT;NO_GAMEPLAY_CHANGED;NO_RUNTIME_REQUIRED;NO_AUTOMATIC_COMMIT;STASH_NAVY_3C_3_INTACT;NO_NEXT_EXECUTION_PHASE_SELECTED","CURRENT","true","","HOTFIX_6A13F_GEN_VEN_MERCHANT_BANKING_STARTING_LAW.md","","docs/reports/hotfix/_index/HOTFIX_6A14R_NAVIGATION_ACTS_STARTING_LAW_AUDIT.md","","CURRENT_WORKTREE","2026-07-30","static","false","canonical/current","Audits Navigation Acts across fork hotfix source and vanilla 1.13; resolves the five-file theoretical scope into eight pertinent gameplay files and selects no corrective phase.","Infrastructure already merged; HBC has two concurrent country-history blocks; GBR overlaps protected NAVY work; BIC and the American failure effect are protected; NBS and ONT are isolated required sub-deltas; ORA source activation is obsolete"
"HOTFIX_6A14H_HBC_DOUBLE_DEFINITION_RESOLUTION_AUDIT","HOTFIX_6A14H_HBC_DOUBLE_DEFINITION_RESOLUTION_AUDIT.md","HOTFIX-6A.14H — Audit de résolution de la double définition HBC","hudsons_bay_company","country_history_duplicate","STATIC_AND_RUNTIME_AUDIT","HBC_DUPLICATE_HISTORY_UNKNOWN_REQUIRES_REVIEW","HOTFIX_6A14H_HBC_DOUBLE_DEFINITION_RESOLUTION_AUDIT_COMPLETE;HBC_HUBSON_AND_HUDSON_THREE_WAY_COMPARISON_COMPLETE;HBC_SUSPICIOUS_IDENTIFIERS_AUDITED;HBC_DUPLICATE_OBJECT_SEMANTICS_AUDITED;HBC_DUPLICATE_HISTORY_RUNTIME_VALIDATION_COMPLETE;HBC_COMPOSITE_START_CONFIRMED;HBC_RUNTIME_STABLE_NO_RAW_KEYS;NO_GAMEPLAY_CHANGED;NO_AUTOMATIC_COMMIT;STASH_NAVY_3C_3_INTACT;NO_NEXT_EXECUTION_PHASE_SELECTED","CURRENT","true","","HOTFIX_6A14R_NAVIGATION_ACTS_STARTING_LAW_AUDIT.md","","docs/reports/hotfix/_index/HOTFIX_6A14H_HBC_DOUBLE_DEFINITION_RESOLUTION_AUDIT.md","","CURRENT_WORKTREE","2026-07-30","static_and_runtime","false","canonical/current","Audits concurrent HBC histories and validates in game that hubson and hudson form a stable composite with no raw keys or temporal law and government changes.","Both files entered in the same import; hubson contains invalid state_religion and colonial_affairs identifiers; runtime confirms hudson conflict winners plus hubson additive effects; canonical design intent remains unknown; no 6A.14HF selected"
"HOTFIX_6A15R_COUP_JOURNAL_ENTRY_1_13_FUNCTIONAL_AUDIT","HOTFIX_6A15R_COUP_JOURNAL_ENTRY_1_13_FUNCTIONAL_AUDIT.md","HOTFIX-6A.15R — Audit fonctionnel 1.13 de la journal entry Coup","global","coup_journal_entry_functional_audit","STATIC_FUNCTIONAL_AUDIT","COUP_JOURNAL_ENTRY_PINNING_ISOLATABLE_ADJACENT_DELTAS_DEFERRED","HOTFIX_6A15R_COUP_JOURNAL_ENTRY_1_13_FUNCTIONAL_AUDIT_COMPLETE;COUP_JOURNAL_ENTRY_THREE_WAY_COMPARISON_COMPLETE;COUP_PINNING_SCOPE_LOBBY_LAW_COOLDOWN_AUDITED;NO_GAMEPLAY_CHANGED;NO_RUNTIME_REQUIRED;NO_AUTOMATIC_COMMIT;STASH_NAVY_3C_3_INTACT;NEXT_EXECUTION_PHASE=HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_ALIGNMENT","CURRENT","true","","HOTFIX_6A14H_HBC_DOUBLE_DEFINITION_RESOLUTION_AUDIT.md","HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_ALIGNMENT.md","docs/reports/hotfix/_index/HOTFIX_6A15R_COUP_JOURNAL_ENTRY_1_13_FUNCTIONAL_AUDIT.md","","CURRENT_WORKTREE","2026-07-30","static","false","canonical/current","Audits the complete Coup functional chain and isolates the obsolete je_ip4_coup pinning property as one reproducible 1.13 hunk while deferring all event and lifecycle deltas.","Three overridden files and ten inherited vanilla entrypoints or dependencies mapped; theoretical target hash 37C2669619CD26C30450F41082716BF30CA12949AA5FEE59BA0D25D498339602; event API lobby cleanup cooldown and source-only design deltas remain outside 6A.15F"
"HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_ALIGNMENT","HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_ALIGNMENT.md","HOTFIX-6A.15F — Alignement Victoria 3 1.13 de la journal entry Coup","global","journal_entry_api","CORRECTION_RUNTIME_REPORT","HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_ALIGNMENT_COMPLETE","HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_STATIC_PASS;COUP_JOURNAL_ENTRY_PINNING_ONE_FILE_ONE_OBJECT_ONE_HUNK_ALIGNED;COUP_EVENT_SCOPE_LOBBY_LAW_COOLDOWN_UNCHANGED;HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_RUNTIME_PASS;COUP_JOURNAL_ENTRY_PINNING_PARSER_ERROR_1_TO_0;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;NO_AUTOMATIC_COMMIT","CURRENT","true","","HOTFIX_6A15R_COUP_JOURNAL_ENTRY_1_13_FUNCTIONAL_AUDIT.md","","docs/reports/hotfix/_index/HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_ALIGNMENT.md","","CURRENT_WORKTREE","2026-07-30","static_and_runtime","true","canonical/current","Replaces the obsolete je_ip4_coup pinning property in one file one object and one hunk and validates Vietnam through 1776.1.10.","Hash 37C2669619CD26C30450F41082716BF30CA12949AA5FEE59BA0D25D498339602; target parser error one to zero; baseline 374/140 to 373/139; fork and dlc014_ip3 mounted; sixteen event API diagnostics remain out of scope"
"HOTFIX_6A16_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A16_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.16 — Sélection documentaire du prochain résidu global","global","residual_global_script_selection","STATIC_SELECTION_REPORT","HOTFIX_6A16_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","POST_6A15F_RESIDUAL_DIAGNOSTICS_REINDEXED;RESIDUAL_CANDIDATE_PRIORITY_MATRIX_COMPLETE;NO_GAMEPLAY_CHANGED;NO_RUNTIME_REQUIRED;NO_AUTOMATIC_COMMIT;STASH_NAVY_3C_3_INTACT;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;COUP_EVENT_APIS_1_13_AUDIT_SELECTED;NEXT_EXECUTION_PHASE=HOTFIX_6A16R_COUP_EVENT_APIS_1_13_FUNCTIONAL_AUDIT","CURRENT","true","","HOTFIX_6A15F_COUP_JOURNAL_ENTRY_1_13_ALIGNMENT.md","HOTFIX_6A16R_COUP_EVENT_APIS_1_13_FUNCTIONAL_AUDIT.md","docs/reports/hotfix/_index/HOTFIX_6A16_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-07-30","static","false","canonical/current","Reindexes post-6A.15F residual diagnostics and selects a read-only functional audit of sixteen Coup event API diagnostics across two files.","Baseline pinning 373/139 confirmed; 1189 current script diagnostics deduplicated; Coup API audit selected; no gameplay or runtime; HBC Navigation Acts Imperialism protected scopes and adjacent Coup lobby lifecycle deltas remain deferred"
"HOTFIX_6A16R_COUP_EVENT_APIS_1_13_FUNCTIONAL_AUDIT","HOTFIX_6A16R_COUP_EVENT_APIS_1_13_FUNCTIONAL_AUDIT.md","HOTFIX-6A.16R — Audit fonctionnel 1.13 des API d'événements Coup","global","coup_event_api_functional_audit","STATIC_FUNCTIONAL_AUDIT","HOTFIX_6A16R_COUP_EVENT_APIS_1_13_FUNCTIONAL_AUDIT_COMPLETE","COUP_EVENT_APIS_THREE_WAY_COMPARISON_COMPLETE;COUP_EVENT_API_GROUPS_CLASSIFIED;COUP_LOBBY_SPONSOR_CLEANUP_DELTAS_SEPARATED;NO_GAMEPLAY_CHANGED;NO_RUNTIME_REQUIRED;NO_AUTOMATIC_COMMIT;STASH_NAVY_3C_3_INTACT;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;NO_NEXT_EXECUTION_PHASE_SELECTED","CURRENT","true","","HOTFIX_6A16_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A17_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A16R_COUP_EVENT_APIS_1_13_FUNCTIONAL_AUDIT.md","","CURRENT_WORKTREE","2026-08-03","static","false","canonical/current","Classifies sixteen obsolete Coup API occurrences across two files, seven objects and nine functional groups while separating every selection, lobby, sponsor and cleanup delta.","Ten has_role and six is_ruler remain statically present; modern forms and theoretical hashes are proven, but the latest surviving runtime reproduces zero targets and surviving rotations no longer contain is_ruler, so mandatory correction-selection condition 5 fails and no 6A.16F is selected"
"HOTFIX_6A17_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A17_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.17 — Sélection documentaire du prochain résidu global","global","residual_global_script_selection","STATIC_SELECTION_REPORT","HOTFIX_6A17_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","POST_6A16R_RESIDUAL_DIAGNOSTICS_REINDEXED;RESIDUAL_P0_P1_PRIORITY_MATRIX_COMPLETE;COUP_EVENT_APIS_REMAIN_UNSELECTED;HBC_AND_NAVIGATION_ACTS_REMAIN_BLOCKED;NO_GAMEPLAY_CHANGED;NO_RUNTIME_REQUIRED;NO_AUTOMATIC_COMMIT;STASH_NAVY_3C_3_INTACT;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;IMPERIALISM_OF_PROMISE_1_13_AUDIT_SELECTED;NEXT_EXECUTION_PHASE=HOTFIX_6A17R_IMPERIALISM_OF_PROMISE_1_13_FUNCTIONAL_AUDIT","CURRENT","true","","HOTFIX_6A16R_COUP_EVENT_APIS_1_13_FUNCTIONAL_AUDIT.md","HOTFIX_6A17R_IMPERIALISM_OF_PROMISE_1_13_FUNCTIONAL_AUDIT.md","docs/reports/hotfix/_index/HOTFIX_6A17_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-08-04","static","false","canonical/current","Reindexes post-6A.16R residuals and selects one read-only functional audit of je_imperialism_of_promise across one file one object and three three-way hunks.","Canonical 161-line distribution remains 7/15/19/3/1/10/19/87; mandatory candidates and current logs classified; no gameplay or runtime; BIC India HBC Navigation Acts Coup NAVY ADMIN Tanzimat and general French localization remain protected or deferred"
"HOTFIX_6A17R_IMPERIALISM_OF_PROMISE_1_13_FUNCTIONAL_AUDIT","HOTFIX_6A17R_IMPERIALISM_OF_PROMISE_1_13_FUNCTIONAL_AUDIT.md","HOTFIX-6A.17R — Audit fonctionnel 1.13 d'Imperialism of Promise","global","imperialism_of_promise_functional_audit","STATIC_FUNCTIONAL_AUDIT","HOTFIX_6A17R_IMPERIALISM_OF_PROMISE_1_13_FUNCTIONAL_AUDIT_COMPLETE","IMPERIALISM_OF_PROMISE_THREE_WAY_COMPARISON_COMPLETE;IMPERIALISM_OF_PROMISE_FUNCTIONAL_GROUPS_CLASSIFIED;BIC_INDIA_GEOGRAPHY_PROGRESSION_DELTAS_PROTECTED;NO_GAMEPLAY_CHANGED;NO_RUNTIME_REQUIRED;NO_AUTOMATIC_COMMIT;STASH_NAVY_3C_3_INTACT;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;NO_NEXT_EXECUTION_PHASE_SELECTED","CURRENT","true","","HOTFIX_6A17_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX_6A18_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/_index/HOTFIX_6A17R_IMPERIALISM_OF_PROMISE_1_13_FUNCTIONAL_AUDIT.md","","CURRENT_WORKTREE","2026-08-04","static","false","canonical/current","Classifies fifteen functional groups in je_imperialism_of_promise and separates obsolete role APIs and pinning from gameplay pool changes and protected BIC India dependencies.","Latest runtime has zero target parser or PostValidate diagnostics; two has_role errors survive only in game.3.log; pinning proof is historical and static; four revolution warnings are generic JE-transfer batches; no 6A.17F selected"
"HOTFIX_6A18_RESIDUAL_GLOBAL_SCRIPT_SELECTION","HOTFIX_6A18_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","HOTFIX-6A.18 — Sélection documentaire du prochain résidu global","global","residual_global_script_selection","STATIC_SELECTION_REPORT","HOTFIX_6A18_RESIDUAL_GLOBAL_SCRIPT_SELECTION_COMPLETE","POST_6A17R_RESIDUAL_DIAGNOSTICS_REINDEXED;GAMEPLAY_SEVERITY_AND_MERGE_BLOCKERS_SEPARATED;RESIDUAL_P0_P1_PRIORITY_MATRIX_COMPLETE;COUP_AND_IMPERIALISM_CORRECTIONS_REMAIN_UNSELECTED;HBC_AND_NAVIGATION_ACTS_REMAIN_BLOCKED;NO_GAMEPLAY_CHANGED;NO_RUNTIME_REQUIRED;NO_AUTOMATIC_COMMIT;STASH_NAVY_3C_3_INTACT;GLOBAL_SCRIPT_DELTAS_REVIEW_CONTINUES;DECLARED_INTEREST_HISTORY_API_AUDIT_SELECTED;NEXT_EXECUTION_PHASE=HOTFIX_6A18R_DECLARED_INTEREST_HISTORY_API_1_13_AUDIT","CURRENT","true","","HOTFIX_6A17R_IMPERIALISM_OF_PROMISE_1_13_FUNCTIONAL_AUDIT.md","HOTFIX_6A18R_DECLARED_INTEREST_HISTORY_API_1_13_AUDIT.md","docs/reports/hotfix/_index/HOTFIX_6A18_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","","CURRENT_WORKTREE","2026-08-04","static","false","canonical/current","Separates gameplay severity from merge status for mandatory residuals and selects one read-only audit of the 91 active add_declared_interest history effects.","Canonical 161-line distribution remains 7/15/19/3/1/10/19/87; current trade market errors are common to all three trees; Coup Imperialism HBC Navigation Acts NAVY ADMIN Tanzimat and protected country mappings remain unchanged"
