tech_id,reference_class,referencing_object_type,referencing_object_id,file,line_or_context,notes
corporatism,TRIGGER,character_templates,POR_miguel_i_de_braganca_template,common/character_templates/country_por.txt,130: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,POR_maria_das_neves_de_braganca_template,common/character_templates/country_por.txt,158: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,POR_miguel_januario_de_braganca_template,common/character_templates/country_por.txt,185: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,POR_miguel_maximiliano_de_braganca_template,common/character_templates/country_por.txt,213: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,POR_duarte_nuno_de_braganca_template,common/character_templates/country_por.txt,240: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,POR_henrique_paiva_couceiro,common/character_templates/country_por.txt,1620: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,RUS_alexander_ivanovich_konovalov,common/character_templates/country_rus.txt,1108: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_maria_fortuny_i_portell,common/character_templates/country_spa.txt,438: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_jose_caixal,common/character_templates/country_spa.txt,798: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_juan_vazquez_de_mella,common/character_templates/country_spa.txt,1554: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_marques_de_cerralbo,common/character_templates/country_spa.txt,1723: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_ramon_altarriba,common/character_templates/country_spa.txt,2738: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_rafael_tristany,common/character_templates/country_spa.txt,2784: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_francisco_savalls,common/character_templates/country_spa.txt,2830: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_alfonso_caserta,common/character_templates/country_spa.txt,2874: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_pascual_cucala,common/character_templates/country_spa.txt,2920: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPA_torcuato_mendiry,common/character_templates/country_spa.txt,2967: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPC_carlos_v_de_borbon_template,common/character_templates/country_spc.txt,29: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPC_carlos_vi_de_borbon_template,common/character_templates/country_spc.txt,58: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPC_juan_iii_de_borbon_template,common/character_templates/country_spc.txt,87: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPC_carlos_vii_de_borbon_template,common/character_templates/country_spc.txt,116: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPC_jaime_iii_de_borbon_template,common/character_templates/country_spc.txt,145: has_technology_researched = corporatism,
corporatism,TRIGGER,character_templates,SPC_alfonso_i_de_borbon_template,common/character_templates/country_spc.txt,175: has_technology_researched = corporatism,
corporatism,TRIGGER,ideologies,ideology_integralist,common/ideologies/01_character_ideologies.txt,8372: has_technology_researched = corporatism,
corporatism,TRIGGER,ideologies,ideology_corporatist_leader,common/ideologies/01_character_ideologies.txt,9162: has_technology_researched = corporatism,
corporatism,TRIGGER,ideologies,ideology_utopian,common/ideologies/01_character_ideologies.txt,10301: has_technology_researched = corporatism,
corporatism,TRIGGER,ideologies,ideology_carlist,common/ideologies/01_character_ideologies.txt,10656: has_technology_researched = corporatism,
corporatism,TRIGGER,ideologies,ideology_carlist_2,common/ideologies/01_character_ideologies.txt,10921: has_technology_researched = corporatism,
corporatism,TRIGGER,ideologies,ideology_miguelist,common/ideologies/01_character_ideologies.txt,11183: has_technology_researched = corporatism,
corporatism,TRIGGER,ideologies,ideology_miguelist_2,common/ideologies/01_character_ideologies.txt,11444: has_technology_researched = corporatism,
corporatism,TRIGGER,interest_groups,ig_devout,common/interest_groups/00_devout.txt,467: has_technology_researched = corporatism,
corporatism,TRIGGER,interest_groups,ig_devout,common/interest_groups/00_devout.txt,683: has_technology_researched = corporatism,
corporatism,JOURNAL_REQUIREMENT,journal_entries,je_prohibition,common/journal_entries/00_prohibition_laws.txt,10: has_technology_researched = corporatism,
corporatism,JOURNAL_REQUIREMENT,journal_entries,je_populist_unrest,common/journal_entries/02_vargas.txt,11: has_technology_researched = corporatism,
corporatism,JOURNAL_REQUIREMENT,journal_entries,je_standestaat,common/journal_entries/05_austrian_fascism.txt,13: has_technology_researched = corporatism,
corporatism,LAW_REQUIREMENT,laws,law_corporate_state,common/laws/00_governance_principles.txt,927: corporatism,
corporatism,LAW_REQUIREMENT,laws,law_social_monarchy,common/laws/00_governance_principles.txt,1065: corporatism,
corporatism,LAW_REQUIREMENT,laws,law_guild_system,common/laws/00_labour_associations.txt,46: NOT = { has_technology_researched = corporatism },
corporatism,LAW_REQUIREMENT,laws,law_corporatized_unions,common/laws/00_labour_associations.txt,296: corporatism,
corporatism,TRIGGER,parties,agrarian_party,common/parties/agrarian_party.txt,591: NOT = { owner = { has_technology_researched = corporatism } },
corporatism,TRIGGER,parties,agrarian_party,common/parties/agrarian_party.txt,650: has_technology_researched = corporatism,
corporatism,TRIGGER,parties,conservative_party,common/parties/conservative_party.txt,987: NOT = { owner = { has_technology_researched = corporatism } },
corporatism,TRIGGER,parties,free_trade_party,common/parties/free_trade_party.txt,764: has_technology_researched = corporatism,
corporatism,TRIGGER,parties,liberal_party,common/parties/liberal_party.txt,1172: NOT = { owner = { has_technology_researched = corporatism } },
corporatism,TRIGGER,parties,military_party,common/parties/military_party.txt,392: NOT = { owner = { has_technology_researched = corporatism } },
corporatism,TRIGGER,parties,religious_party,common/parties/religious_party.txt,44: has_technology_researched = corporatism,
corporatism,TRIGGER,parties,religious_party,common/parties/religious_party.txt,334: has_technology_researched = corporatism,
corporatism,TRIGGER,parties,religious_party,common/parties/religious_party.txt,466: NOT = { owner = { has_technology_researched = corporatism } },
corporatism,TRIGGER,political_movement_pop_support,movement_support_corporatism_tech,common/political_movement_pop_support/00_political_movement_pop_support.txt,207: owner ?= { has_technology_researched = corporatism },
corporatism,TRIGGER,political_movements,movement_corporatist,common/political_movements/00_ideological_movements.txt,4205: has_technology_researched = corporatism,
corporatism,TRIGGER,political_movements,movement_religious_majority,common/political_movements/01_religious_movements.txt,216: has_technology_researched = corporatism,
corporatism,TRIGGER,political_movements,movement_religious_minority,common/political_movements/01_religious_movements.txt,732: has_technology_researched = corporatism,
corporatism,TRIGGER,political_movements,movement_carlist,common/political_movements/04_country_specific_ideological_movements.txt,1339: has_technology_researched = corporatism,
corporatism,TRIGGER,political_movements,movement_miguelist,common/political_movements/04_country_specific_ideological_movements.txt,1630: has_technology_researched = corporatism,
corporatism,TRIGGER,political_movements,movement_hindu_nationalist,common/political_movements/04_national_movements.txt,204: has_technology_researched = corporatism,
corporatism,TRIGGER,political_movements,movement_muslim_nationalist,common/political_movements/04_national_movements.txt,605: has_technology_researched = corporatism,
corporatism,TRIGGER,scripted_effects,adopt_random_antigovernment_ideology,common/scripted_effects/00_victoria_scripted_effects.txt,1233: has_technology_researched = corporatism,
corporatism,PREREQUISITE,technology,political_agitation,common/technology/technologies/30_society.txt,1441: corporatism,
corporatism,EVENT_CONDITION,event,utopian.2,events/utopians.txt,129: has_technology_researched = corporatism,
corporatism,LOCALIZATION_ONLY,technology_localization,corporatism,localization/english/inventions_l_english.yml,"633: corporatism:0 ""Corporatism""",English name/description key.
corporatism,LOCALIZATION_ONLY,technology_localization,corporatism_desc,localization/english/inventions_l_english.yml,"634: corporatism_desc:0 ""An approach towards social relations based on collaboration between different corporate groups in society, with the ultimate goal of superseding conflict between classes.""",English name/description key.
cotton_gin,COMPANY_REQUIREMENT,company_types,company_espana_industrial,common/company_types/00_companies_europe.txt,1415: has_technology_researched = cotton_gin,
cotton_gin,COMPANY_REQUIREMENT,company_types,company_espana_industrial,common/company_types/00_companies_europe.txt,1431: has_technology_researched = cotton_gin,
cotton_gin,COMPANY_REQUIREMENT,company_types,company_dmc,common/company_types/00_companies_france.txt,194: has_technology_researched = cotton_gin,
cotton_gin,COMPANY_REQUIREMENT,company_types,company_j_p_coats,common/company_types/00_companies_great_britain.txt,42: has_technology_researched = cotton_gin,
cotton_gin,COMPANY_REQUIREMENT,company_types,company_j_p_coats,common/company_types/00_companies_great_britain.txt,59: has_technology_researched = cotton_gin,
cotton_gin,COMPANY_REQUIREMENT,company_types,company_bombay_dyeing_company,common/company_types/00_companies_ip2.txt,110: has_technology_researched = cotton_gin,
cotton_gin,COMPANY_REQUIREMENT,company_types,company_madura_mills,common/company_types/00_companies_ip2.txt,410: has_technology_researched = cotton_gin,
cotton_gin,COMPANY_REQUIREMENT,company_types,company_mitsui,common/company_types/00_companies_japan.txt,40: has_technology_researched = cotton_gin,
cotton_gin,COMPANY_REQUIREMENT,company_types,company_mitsui,common/company_types/00_companies_japan.txt,58: has_technology_researched = cotton_gin,
cotton_gin,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,50: add_technology_researched = cotton_gin,
cotton_gin,PREREQUISITE,technology,lathe,common/technology/technologies/10_production.txt,83: cotton_gin,
cotton_gin,LOCALIZATION_ONLY,technology_localization,cotton_gin,localization/english/inventions_l_english.yml,"172: cotton_gin:0 ""Cotton Gin""",English name/description key.
cotton_gin,LOCALIZATION_ONLY,technology_localization,cotton_gin_desc,localization/english/inventions_l_english.yml,"173: cotton_gin_desc:0 ""The cotton gin is a machine which quickly separates the cotton from its seeds, enabling a much faster processing time than doing it by hand.""",English name/description key.
crystal_glass,PM_REQUIREMENT,production_methods,pm_crystal_glass,common/production_methods/01_industry.txt,775: crystal_glass,
crystal_glass,PREREQUISITE,technology,chemical_bleaching,common/technology/technologies/10_production.txt,329: crystal_glass,
crystal_glass,LOCALIZATION_ONLY,technology_localization,crystal_glass,localization/english/inventions_l_english.yml,"276: crystal_glass:0 ""Crystal Glass""",English name/description key.
