Owner_TAG,State_ID,Building_ID,Current_Level,Historical_Target_Level,Proposed_Decision,Reason_Current_Building_Not_Supported,Auto_Generated,Special_System,Confidence,Notes
ACE,STATE_ACEH,building_fishing_wharf,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv | CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:785
GBR,STATE_LOWLANDS,building_government_administration,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1859
GBR,STATE_LOWLANDS,building_iron_mine,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1922
GBR,STATE_LOWLANDS,building_livestock_ranch,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1954
GBR,STATE_LOWLANDS,building_logging_camp,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1909
GBR,STATE_LOWLANDS,building_rye_farm,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1935
GBR,STATE_MIDLANDS,building_artillery_foundry,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1484
GBR,STATE_MIDLANDS,building_furniture_manufactory,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1495
GBR,STATE_MIDLANDS,building_government_administration,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1460
GBR,STATE_MIDLANDS,building_livestock_ranch,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1524
GBR,STATE_MIDLANDS,building_port,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1538
GBR,STATE_MIDLANDS,building_rye_farm,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1510
GBR,STATE_SOUTH_ATLANTIC_ISLANDS,building_port,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/07_south_america.txt:common/history/buildings/07_south_america.txt:1780
GBR,STATE_WALES,building_livestock_ranch,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1300
GBR,STATE_WALES,building_logging_camp,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1314
GBR,STATE_WALES,building_paper_mill,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1286
GBR,STATE_WALES,building_trade_center,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1273
GBR,STATE_WEST_COUNTRY,building_government_administration,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1717
GBR,STATE_WEST_COUNTRY,building_livestock_ranch,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1806
GBR,STATE_WEST_COUNTRY,building_textile_mill,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1748
GBR,STATE_WEST_COUNTRY,building_wheat_farm,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1793
GBR,STATE_WEST_INDIES,building_coffee_plantation,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/06_central_america.txt:common/history/buildings/06_central_america.txt:717
GBR,STATE_WEST_INDIES,building_tobacco_plantation,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/06_central_america.txt:common/history/buildings/06_central_america.txt:730
GBR,STATE_YORKSHIRE,building_construction_sector,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1357
GBR,STATE_YORKSHIRE,building_government_administration,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1331
GBR,STATE_YORKSHIRE,building_livestock_ranch,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1382
GBR,STATE_YORKSHIRE,building_port,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1396
GBR,STATE_YORKSHIRE,building_rye_farm,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:1369
GLD,STATE_SOMALILAND,building_fishing_wharf,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/04_subsaharan_africa.txt:common/history/buildings/04_subsaharan_africa.txt:1148
GLD,STATE_SOMALILAND,building_millet_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/04_subsaharan_africa.txt:common/history/buildings/04_subsaharan_africa.txt:1135
GR3,STATE_SICILY,building_fishing_wharf,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:2050
GR3,STATE_SICILY,building_government_administration,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1994
GR3,STATE_SICILY,building_sulfur_mine,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:2024
GR5,STATE_SANTO_DOMINGO,building_banana_plantation,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/06_central_america.txt:common/history/buildings/06_central_america.txt:413
GR5,STATE_SANTO_DOMINGO,building_government_administration,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/06_central_america.txt:common/history/buildings/06_central_america.txt:376
GR5,STATE_SANTO_DOMINGO,building_rice_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/06_central_america.txt:common/history/buildings/06_central_america.txt:426
GWA,STATE_MALWA,building_government_administration,4,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:924
GWA,STATE_MALWA,building_opium_plantation,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:948
GWA,STATE_RAJPUTANA,building_government_administration,4,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:1378
GWA,STATE_RAJPUTANA,building_opium_plantation,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:1365
HAI,STATE_HAITI,building_fishing_wharf,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/06_central_america.txt:common/history/buildings/06_central_america.txt:335
HAI,STATE_HAITI,building_rice_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/06_central_america.txt:common/history/buildings/06_central_america.txt:348
HAI,STATE_HAITI,building_tobacco_plantation,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv;BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/06_central_america.txt:common/history/buildings/06_central_america.txt:322
HAM,STATE_ELBE,building_furniture_manufactory,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5454
HAM,STATE_ELBE,building_logging_camp,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5467
HAN,STATE_BRUNSWICK,building_livestock_ranch,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:6701
HAN,STATE_ELBE,building_livestock_ranch,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5506
HAN,STATE_ELBE,building_logging_camp,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5519
HAN,STATE_ELBE,building_rye_farm,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:5493
HAN,STATE_HANNOVER,building_iron_mine,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:6641
HAN,STATE_HANNOVER,building_livestock_ranch,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:6673
HAN,STATE_HANNOVER,building_port,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:6686
HAN,STATE_HANNOVER,building_rye_farm,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:6660
HAN,STATE_HANNOVER,building_trade_center,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:6617
HAU,STATE_OUTER_HAUSALAND,building_livestock_ranch,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/04_subsaharan_africa.txt:common/history/buildings/04_subsaharan_africa.txt:367
HAU,STATE_OUTER_HAUSALAND,building_millet_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/04_subsaharan_africa.txt:common/history/buildings/04_subsaharan_africa.txt:380
