Owner_TAG,State_ID,Building_ID,Target_Level,Required_Technology,Country_Currently_Has_Tech,Conflict_Type,Recommended_Action,Reason,Historical_Source
SPA,STATE_OLD_CASTILE,building_glassworks,2,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 follows the regional scale calibration and avoids treating scattered household production as a factory sector.,https://realfabricadecristales.es/informacion/historia/; https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/royal-textile-factories-in-spain-17001800/8AF03CCB5C574D7D5AED3ABBDC98513B
SPA,STATE_OLD_CASTILE,building_paper_mill,1,traditional_papermaking,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 follows the regional scale calibration and avoids treating scattered household production as a factory sector.,https://realfabricadecristales.es/informacion/historia/; https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/royal-textile-factories-in-spain-17001800/8AF03CCB5C574D7D5AED3ABBDC98513B
SPA,STATE_VALENCIA,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 follows the regional scale calibration and avoids treating scattered household production as a factory sector.,https://hispania.revistas.csic.es/index.php/hispania/article/view/698
SPA,STATE_VALENCIA,building_paper_mill,1,traditional_papermaking,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 follows the regional scale calibration and avoids treating scattered household production as a factory sector.,https://hispania.revistas.csic.es/index.php/hispania/article/view/698
SPA,STATE_VALENCIA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 follows the regional scale calibration and avoids treating scattered household production as a factory sector.,https://hispania.revistas.csic.es/index.php/hispania/article/view/698
SWE,STATE_GOTALAND,building_naval_administration,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:state_dockyard_systems | Karlskrona was a permanent naval base and dockyard system before 1776.,https://www.marinmuseum.se/en/visit-us/exhibitions/one-of-karlskronas-most-memorable-buildings
SWE,STATE_GOTALAND,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:enclosed_dock_systems | Gothenburg was a major ocean-facing port serving long-distance commerce.,https://www.stage.goteborg.com/en/guides/gothenburgs-history-and-heritage
SWE,STATE_GOTALAND,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:state_dockyard_systems | Commercial and naval shipbuilding capacity in the Gothenburg/Karlskrona southern zone supports a modest shipyard seed.,https://www.stage.goteborg.com/en/guides/gothenburgs-history-and-heritage; https://www.marinmuseum.se/en/visit-us/exhibitions/one-of-karlskronas-most-memorable-buildings
SWE,STATE_GOTLAND,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:marine_chronometry | Island coastal economy supports a modest fishing installation.,https://www.stage.goteborg.com/en/guides/gothenburgs-history-and-heritage
SWE,STATE_GOTLAND,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:enclosed_dock_systems | Visby remained an established Baltic harbor, though no longer a first-rank medieval entrepôt.",https://www.stage.goteborg.com/en/guides/gothenburgs-history-and-heritage
SWE,STATE_NORRLAND,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:marine_chronometry | Coastal fisheries were an established commercial activity.,https://www.stage.goteborg.com/en/guides/gothenburgs-history-and-heritage
SWE,STATE_NORRLAND,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:enclosed_dock_systems | A modest coastal export-port seed is plausible but should not be scaled as a major Baltic entrepôt.,https://www.stage.goteborg.com/en/guides/gothenburgs-history-and-heritage
SWE,STATE_SCANIA,building_paper_mill,1,traditional_papermaking,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:traditional_papermaking | Klippan is among Sweden's oldest paper-mill sites, confirming pre-1776 organized paper production in Scania.",https://www.tekniskamuseet.se/lar-dig-mer/100-innovationer/papper/
SWE,STATE_SCANIA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:enclosed_dock_systems | The Scanian coast had established Baltic ports; one level is conservative.,https://www.stage.goteborg.com/en/guides/gothenburgs-history-and-heritage
SWE,STATE_SVEALAND,building_paper_mill,1,traditional_papermaking,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:traditional_papermaking | Handmade rag-paper production had existed in Sweden since the sixteenth century and remained workshop-based in the eighteenth.,https://www.tekniskamuseet.se/lar-dig-mer/100-innovationer/papper/
SWE,STATE_SVEALAND,building_steel_mill,2,coke_smelting,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | CURRENT_TECH_ABSENT:coke_smelting | The state abstraction covers Bergslagen ironworks; gameplay steel-mill placement represents organized ironworking, not literal coke steel.",https://www.raa.se/evenemang-och-upplevelser/upplev-kulturarvet/varldsarv-i-sverige/alla-varldsarv-i-sverige/engelsbergs-bruk/; https://www.jernkontoret.se/en/the-steel-industry/the-history-of-swedish-steel-industry/
SWI,STATE_EAST_SWITZERLAND,building_paper_mill,1,traditional_papermaking,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | One low-confidence supporting level; textile remains the dominant positive recommendation.,https://hls-dhs-dss.ch/de/articles/013953/2010-09-28/
TUR,STATE_ATTICA,building_vineyard,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 marks a documented traditional regional specialization, not an industrial concentration.",https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUR,STATE_CRETE,building_vineyard,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 marks a documented traditional regional specialization, not an industrial concentration.",https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUR,STATE_EASTERN_THRACE,building_wheat_farm,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is a conservative organized agrarian baseline.,https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUR,STATE_EAST_AEGEAN_ISLANDS,building_vineyard,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 marks a documented traditional regional specialization, not an industrial concentration.",https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUR,STATE_MACEDONIA,building_wheat_farm,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is a conservative organized agrarian baseline.,https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUR,STATE_NORTHERN_THRACE,building_wheat_farm,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is a conservative organized agrarian baseline.,https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUR,STATE_PELOPONNESE,building_vineyard,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 marks a documented traditional regional specialization, not an industrial concentration.",https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUR,STATE_THESSALIA,building_wheat_farm,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is a conservative organized agrarian baseline.,https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUR,STATE_WESTERN_THRACE,building_wheat_farm,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is a conservative organized agrarian baseline.,https://www.persee.fr/doc/ahess_0395-2649_1992_num_47_2_279046; https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80
TUS,STATE_TUSCANY,building_port,3,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 for a major Mediterranean entrepôt.,https://www.treccani.it/enciclopedia/livorno_%28Enciclopedia-Italiana%29/
TUS,STATE_TUSCANY,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | One university level.,https://www.unipi.it/en/about-us/about-us/history-of-the-university-of-pisa/
WUR,STATE_WURTTEMBERG,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | One level for organized metalworking/tool capacity.,https://www.schule-bw.de/faecher-und-schularten/gesellschaftswissenschaftliche-und-philosophische-faecher/landeskunde-landesgeschichte/module/epochen/technikgeschichte/technikgeschichte-bw/index.html
AUS,STATE_BUKOVINA,building_salt_mine,1,shaft_mining,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is a conservative extraction seed near the target date.,https://www.jstor.org/stable/jj.5329287.8
BUK,STATE_MERZ,building_wheat_farm,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is a deliberately conservative oasis-agriculture baseline.,https://www.iranicaonline.org/articles/central-asia-xi/; https://www.iranicaonline.org/articles/central-asia-vii/
CAUC,STATE_NORTH_CAUCASUS,building_livestock_ranch,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 reflects the regional traditional economy without asserting later commercialization.,https://www.iranicaonline.org/articles/caucasus-i/
CAUC,STATE_STAVROPOL,building_livestock_ranch,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 reflects the regional traditional economy without asserting later commercialization.,https://www.iranicaonline.org/articles/caucasus-i/
CHC,STATE_NORTH_CAUCASUS,building_livestock_ranch,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 reflects the regional traditional economy without asserting later commercialization.,https://www.iranicaonline.org/articles/caucasus-i/
CHI,STATE_AMUR,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 represents organized traditional fishing, not a modern industrial fishery.",https://www.cambridge.org/core/journals/international-review-of-social-history/article/tributary-labour-relations-in-china-during-the-mingqing-transition-seventeenth-to-eighteenth-centuries/7AC034138FC2F5591D10313C256F2E53
