Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Current_Level,Target_Level,Delta,Decision,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Tech_Distribution_Review,Map_Rework_Risk,Serenissima_Protected,Historical_Evidence,Level_Rationale,Source_1,Source_2,Notes,Base_Historical_Target_Level,Overlay_Type,Overlay_Reason
R4_SOUTH_ASIA,BIC,East India,STATE_EAST_BENGAL,East Bengal,building_salt_pan,Salt Works,0,2,2,ADD,HIGH,RESOURCE_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,NO,INDIA_FUTURE_REWORK,NO,Bengal had an established salt industry later formalized under Company monopoly; production predated 1780.,Two levels for organized coastal salt production.,https://www.cambridge.org/core/journals/international-review-of-social-history/article/environmental-changes-the-emergence-of-a-fuel-market-and-the-working-conditions-of-salt-makers-in-bengal-c-17801845/EFF95B979EA1BC59C12DAFD1E623FB58,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,2,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_EAST_BENGAL,East Bengal,building_silk_plantation,Silk Plantations,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:405 | CURRENT_PM=default_building_silk_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_EAST_BENGAL,East Bengal,building_sugar_plantation,Sugar Plantations,0,1,1,ADD,MEDIUM,PLANTATION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,INDIA_FUTURE_REWORK,NO,Sugar was an important manufactured/agricultural staple in interregional Indian trade and cultivated in Bengal.,Single conservative level because the game plantation abstraction is stronger than dispersed cane cultivation.,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_EAST_BENGAL,East Bengal,building_textile_mill,Textile Manufacture,4,4,0,KEEP,HIGH,MANUFACTURING,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PUTTING_OUT_NETWORK,NO,INDIA_FUTURE_REWORK,NO,"Bengal, especially the Dacca/muslin zone, was among the world’s premier cotton-textile producers and exporters.","Level 4 reflects exceptional international specialization in hand textiles, not mechanization.",https://www.cambridge.org/core/journals/modern-asian-studies/article/from-negotiation-to-coercion-textile-manufacturing-in-india-in-the-eighteenth-century/9ECA84ADA531FC112E225221E773267D,https://www.cambridge.org/core/books/abs/trading-world-of-asia-and-the-english-east-india-company/company-and-the-indian-textile-industry/E9EB1D6724C3227D2343EAD0B0B34BAC,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:392 | CURRENT_PM=pm_craftsman_sewing|pm_handsewn_clothes|pm_traditional_looms,4,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_EAST_BENGAL,East Bengal,building_trade_center,Trade Center,0,2,2,ADD,HIGH,TRADE,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,NO,INDIA_FUTURE_REWORK,NO,Dacca and eastern Bengal were central procurement and redistribution zones for export textiles and grain.,Two levels: major export-oriented regional hub.,https://www.cambridge.org/core/journals/modern-asian-studies/article/from-negotiation-to-coercion-textile-manufacturing-in-india-in-the-eighteenth-century/9ECA84ADA531FC112E225221E773267D,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/companies-in-india-the-politics-and-the-economics-of-trade/139B3B0E5509125DDF2F8B6AF44D5E4D,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,2,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_PEGU,Pegu,building_banana_plantation,Banana Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2571 | CURRENT_PM=default_building_banana_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_PEGU,Pegu,building_port,Port,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:2560 | CURRENT_PM=pm_basic_port,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_arms_industry,Arms Industries,2,1,-1,DECREASE,MEDIUM,MILITARY,MILITARY_STATE_DEMAND,NONE,ARSENAL,NO,INDIA_FUTURE_REWORK,NO,Fort William functioned as a major arsenal and the EIC maintained organized ordnance supply/repair.,"One level; most small arms were still imported, so no higher level.",https://southasia.stanford.edu/publications/guns-and-british-empire,https://usiofindia.org/pdf/USI-Journal-Apr-June-1976.pdf,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:258 | CURRENT_PM=pm_automation_disabled|pm_muskets,1,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_artillery_foundry,Artillery Foundry,0,1,1,ADD,HIGH,MILITARY,MILITARY_STATE_DEMAND,NONE,STATE_MANUFACTORY,NO,INDIA_FUTURE_REWORK,NO,A brass-gun foundry at Fort William began work in 1770.,One level directly attested before the cutoff.,https://usiofindia.org/pdf/USI-Journal-Apr-June-1976.pdf,https://southasia.stanford.edu/publications/guns-and-british-empire,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_coal_mine,Coal Mines,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:165 | CURRENT_PM=pm_no_explosives|pm_no_steam_automation|pm_picks_and_shovels_building_coal_mine|pm_road_carts,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_construction_sector,Construction Sector,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:141 | CURRENT_PM=pm_wooden_buildings,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_dye_plantation,Dye Plantations,5,0,-5,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:308 | CURRENT_PM=default_building_dye_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_fishing_wharf,Fishing Wharves,3,0,-3,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:353 | CURRENT_PM=pm_fishing_trawlers|pm_unrefrigerated,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_glassworks,Glassworks,3,0,-3,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:269 | CURRENT_PM=pm_ceramics|pm_forest_glass|pm_manual_glassblowing,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_government_administration,Government Administration,15,15,0,KEEP,HIGH,ADMINISTRATION,DOMESTIC_NATIONAL,NONE,OTHER,NO,INDIA_FUTURE_REWORK,NO,Calcutta became the centre of Company government in Bengal; revenue collection after 1765 sustained a large fiscal apparatus.,Three levels for the core of Company territorial administration.,https://academic.oup.com/book/2601/chapter-abstract/142976769,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/companies-in-india-the-politics-and-the-economics-of-trade/139B3B0E5509125DDF2F8B6AF44D5E4D,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:111 | CURRENT_PM=pm_hereditary_bureaucrats|pm_horizontal_drawer_cabinets|pm_secular_bureaucrats,3,ADMINISTRATION_CALIBRATION,Static bureaucracy/tax-capacity calibration replaces unsafe research-only level.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_iron_mine,Iron Mines,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:152 | CURRENT_PM=pm_no_explosives|pm_no_steam_automation|pm_picks_and_shovels_building_iron_mine|pm_road_carts,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_logging_camp,Logging Camps,4,4,0,KEEP,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:178 | CURRENT_PM=pm_hardwood|pm_no_equipment|pm_road_carts|pm_simple_forestry,0,LOGGING_CALIBRATION,Wood supply calibration replaces unsafe research-only level.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_opium_plantation,Opium Plantations,11,0,-11,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:191 | CURRENT_PM=default_building_opium_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_paper_mill,Paper Mills,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:340 | CURRENT_PM=pm_automation_disabled|pm_pulp_pressing,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_port,Port,6,3,-3,DECREASE,HIGH,PORT,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,NO,INDIA_FUTURE_REWORK,NO,"Calcutta/Hughli was the principal EIC oceanic outlet for Bengal, the Company’s richest Indian region.",Three levels for a major international port.,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/companies-in-india-the-politics-and-the-economics-of-trade/139B3B0E5509125DDF2F8B6AF44D5E4D,https://academic.oup.com/book/2601/chapter-abstract/142976769,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:366 | CURRENT_PM=pm_basic_port,3,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_salt_pan,Salt Works,0,2,2,ADD,HIGH,RESOURCE_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,NO,INDIA_FUTURE_REWORK,NO,Bengal possessed a large established salt industry brought under Company monopoly in the 1770s.,Two levels for organized coastal salt production.,https://www.cambridge.org/core/journals/international-review-of-social-history/article/environmental-changes-the-emergence-of-a-fuel-market-and-the-working-conditions-of-salt-makers-in-bengal-c-17801845/EFF95B979EA1BC59C12DAFD1E623FB58,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,2,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_shipyard,Shipyards,2,1,-1,DECREASE,MEDIUM,SHIPBUILDING,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,SHIPYARD_CLUSTER,NO,INDIA_FUTURE_REWORK,NO,Calcutta riverfront docks and ship-repair/shipbuilding expanded from the early 1770s.,One level only because the documented expansion was still early in 1776.,https://academic.oup.com/book/7358/chapter/152152209,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/companies-in-india-the-politics-and-the-economics-of-trade/139B3B0E5509125DDF2F8B6AF44D5E4D,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:282 | CURRENT_PM=pm_basic_shipbuilding,1,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_silk_plantation,Silk Plantations,8,3,-5,DECREASE,HIGH,PLANTATION,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,NO,INDIA_FUTURE_REWORK,NO,Bengal raw silk was a major international commodity; in 1769 the EIC introduced concentrated Piedmontese reeling methods.,Three levels for a major export-oriented sericulture complex already active by 1776.,https://www.cambridge.org/core/journals/journal-of-global-history/article/abs/bengali-raw-silk-the-east-india-company-and-the-european-global-market-17701833/B3794FCBAAADC654B77B258F5D3303DF,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/international-trade-in-bengal-silk-and-the-comparative-role-of-asians-and-europeans-circa-17001757/C7CE4353728F48DA54CF6427B18CF34E,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt|common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:215|common/history/buildings/10_india.txt:295 | CURRENT_PM=default_building_silk_plantation|pm_road_carts,3,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_sugar_plantation,Sugar Plantations,0,1,1,ADD,MEDIUM,PLANTATION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,INDIA_FUTURE_REWORK,NO,Sugar and sugar products were staples of interregional Indian trade and Bengal produced cane commercially.,Single conservative level.,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_textile_mill,Textile Manufacture,7,3,-4,DECREASE,HIGH,MANUFACTURING,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PUTTING_OUT_NETWORK,NO,INDIA_FUTURE_REWORK,NO,Bengal was the EIC’s most important textile procurement region and one of the world’s leading producers.,Three levels for the western Bengal/Hughli procurement zone; Dacca concentration is represented separately in East Bengal.,https://www.cambridge.org/core/journals/modern-asian-studies/article/from-negotiation-to-coercion-textile-manufacturing-in-india-in-the-eighteenth-century/9ECA84ADA531FC112E225221E773267D,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/companies-in-india-the-politics-and-the-economics-of-trade/139B3B0E5509125DDF2F8B6AF44D5E4D,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:327 | CURRENT_PM=pm_craftsman_sewing|pm_handsewn_clothes|pm_traditional_looms,3,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_tobacco_plantation,Tobacco Plantations,6,0,-6,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:234 | CURRENT_PM=default_building_tobacco_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,BIC,East India,STATE_WEST_BENGAL,West Bengal,building_trade_center,Trade Center,12,3,-9,DECREASE,HIGH,TRADE,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,NO,INDIA_FUTURE_REWORK,NO,"Calcutta/Hughli concentrated Company trade, customs, shipping and redistribution for Bengal’s world-scale exports.",Three levels for a major international entrepôt.,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/companies-in-india-the-politics-and-the-economics-of-trade/139B3B0E5509125DDF2F8B6AF44D5E4D,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/supremacy-of-the-english-east-india-company-17401800/C8B95DB31DCE70D3E31FDD48C7B26862,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:122 | CURRENT_PM=pm_trade_center_trade_quantity_normal,3,NONE,Frozen historical target unchanged.
R6_SOUTHEAST_ASIA_OCEANIA,BNJ,Banjar,STATE_EAST_BORNEO,East Borneo,building_banana_plantation,Banana Plantations,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:264 | CURRENT_PM=default_building_banana_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R6_SOUTHEAST_ASIA_OCEANIA,BNJ,Banjar,STATE_EAST_BORNEO,East Borneo,building_dye_plantation,Dye Plantations,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:251 | CURRENT_PM=default_building_dye_plantation|pm_road_carts,0,NONE,Frozen historical target unchanged.
R6_SOUTHEAST_ASIA_OCEANIA,BNJ,Banjar,STATE_EAST_BORNEO,East Borneo,building_port,Port,0,1,1,ADD,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,YES,NONE,NO,River-sea shipping supported Banjarmasin commerce,One port level.,https://www.cambridge.org/core/journals/journal-of-southeast-asian-studies/article/familiar-strangers-and-strangerkings-mobility-diasporas-and-the-foreign-in-the-eighteenthcentury-malay-world/82BD069561383362BD711E15C9EAB2DC,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NONE,Frozen historical target unchanged.
