Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Historical_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Multi_Researched,Conflict_Resolution,Source_1,Source_2,Notes
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_construction_sector,Construction Sector,2,MEDIUM,CAPITAL_CONSTRUCTION,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,"Paris concentrated the monarchy's administration, consumption, education and state manufactures.",Level 2 reflects capital-scale concentration without assuming British industrial leadership.,YES,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,Missing/currently undistributed gate(s): organized_financial_institutions | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_food_industry,Food Industries,2,MEDIUM,URBAN_FOOD,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,"Paris concentrated the monarchy's administration, consumption, education and state manufactures.",Level 2 reflects capital-scale concentration without assuming British industrial leadership.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_furniture_manufactory,Furniture Manufacturies,2,MEDIUM,LUXURY_MANUFACTURE,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,"Paris concentrated the monarchy's administration, consumption, education and state manufactures.",Level 2 reflects capital-scale concentration without assuming British industrial leadership.,YES,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,Missing/currently undistributed gate(s): organized_workshops | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_glassworks,Glassworks,1,MEDIUM,GLASS,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,"Paris concentrated the monarchy's administration, consumption, education and state manufactures.",Level 1 reflects capital-scale concentration without assuming British industrial leadership.,YES,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,Missing/currently undistributed gate(s): organized_workshops | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_government_administration,Government Administration,3,HIGH,CAPITAL_ADMINISTRATION,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,STATE_MANUFACTORY,"Paris concentrated the monarchy's administration, consumption, education and state manufactures.",Level 3 reflects capital-scale concentration without assuming British industrial leadership.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_paper_mill,Paper Mills,2,MEDIUM,PRINT_PAPER,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,URBAN_MANUFACTORY_CLUSTER,"Paris concentrated the monarchy's administration, consumption, education and state manufactures.",Level 2 reflects capital-scale concentration without assuming British industrial leadership.,YES,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,Missing/currently undistributed gate(s): traditional_papermaking | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_railway,Regional Infrastructure,2,HIGH,REGIONAL_TRANSPORT,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,OTHER,The royal road system was centred on Paris and maintained by the Ponts et Chaussées.,Level 2 for exceptionally important engineered roads; no rail.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,ROAD_LEVEL_JUSTIFICATION: Level 2 for exceptionally important engineered roads; no rail. | CANAL_LEVEL_JUSTIFICATION: none required for this recommendation | RAIL_PM: pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_trade_center,Trade Center,2,HIGH,INLAND_NATIONAL_MARKET,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,OTHER,"Paris concentrated the monarchy's administration, consumption, education and state manufactures.",Level 2 reflects capital-scale concentration without assuming British industrial leadership.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,building_university,University,2,HIGH,HIGHER_EDUCATION,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,OTHER,"Paris concentrated the monarchy's administration, consumption, education and state manufactures.",Level 2 reflects capital-scale concentration without assuming British industrial leadership.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LANGUEDOC,Languedoc,building_port,Port,1,MEDIUM,MEDITERRANEAN_PORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,YES,NONE,NO,,https://www.canal-du-midi.com/en/history-and-heritage/350-years-history/construction-between-1666-and-1694/,,Missing/currently undistributed gate(s): enclosed_dock_systems | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LANGUEDOC,Languedoc,building_railway,Regional Infrastructure,2,HIGH,REGIONAL_TRANSPORT,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,The Canal du Midi was an operating engineered navigation axis linking the Atlantic and Mediterranean basins.,Level 2 represents a major canal/road corridor; no rail.,YES,NONE,NO,,https://www.canal-du-midi.com/en/history-and-heritage/350-years-history/construction-between-1666-and-1694/,,"ROAD_LEVEL_JUSTIFICATION: Canal du Midi fully operational before 1776, plus connecting roads. | CANAL_LEVEL_JUSTIFICATION: organized canal network attested | RAIL_PM: pm_no_rail_network | Missing/currently undistributed gate(s): industrial_canals | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv"
R1_WESTERN_EUROPE,FRA,France,STATE_LANGUEDOC,Languedoc,building_textile_mill,Textile Manufacture,3,HIGH,WOOL_TEXTILES,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 3 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://www.canal-du-midi.com/en/history-and-heritage/350-years-history/construction-between-1666-and-1694/,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LANGUEDOC,Languedoc,building_trade_center,Trade Center,1,MEDIUM,REGIONAL_TRADE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://www.canal-du-midi.com/en/history-and-heritage/350-years-history/construction-between-1666-and-1694/,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LANGUEDOC,Languedoc,building_university,University,1,HIGH,HIGHER_EDUCATION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://www.canal-du-midi.com/en/history-and-heritage/350-years-history/construction-between-1666-and-1694/,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LANGUEDOC,Languedoc,building_vineyard,Vineyards,2,MEDIUM,WINE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 2 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://www.canal-du-midi.com/en/history-and-heritage/350-years-history/construction-between-1666-and-1694/,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LORRAINE,Lorraine,building_glassworks,Glassworks,2,MEDIUM,GLASS,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 2 is calibrated to regional/national significance rather than isolated artisanal activity.,YES,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,Missing/currently undistributed gate(s): organized_workshops | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LORRAINE,Lorraine,building_iron_mine,Iron Mines,2,MEDIUM,IRON_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 2 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LORRAINE,Lorraine,building_logging_camp,Logging Camps,1,MEDIUM,TIMBER,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LORRAINE,Lorraine,building_salt_mine,Salt Mines,2,HIGH,SALT_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 2 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_LORRAINE,Lorraine,building_tooling_workshop,Tooling Workshops,1,MEDIUM,METALWORKING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,YES,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,Missing/currently undistributed gate(s): organized_workshops | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_MAINE_ANJOU,Maine-Anjou,building_food_industry,Food Industries,1,MEDIUM,FOOD_PROCESSING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_MAINE_ANJOU,Maine-Anjou,building_textile_mill,Textile Manufacture,1,MEDIUM,TEXTILES,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PUTTING_OUT_NETWORK,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_MAINE_ANJOU,Maine-Anjou,building_wheat_farm,Wheat Farms,1,MEDIUM,GRAIN,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_NORMANDY,Normandy,building_food_industry,Food Industries,1,MEDIUM,FOOD_PROCESSING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://corderievallois.fr/fr/le-musee,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_NORMANDY,Normandy,building_paper_mill,Paper Mills,1,MEDIUM,PAPER,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,YES,NONE,NO,,https://corderievallois.fr/fr/le-musee,,Missing/currently undistributed gate(s): traditional_papermaking | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_NORMANDY,Normandy,building_port,Port,2,HIGH,CHANNEL_PORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 2 is calibrated to regional/national significance rather than isolated artisanal activity.,YES,NONE,NO,,https://corderievallois.fr/fr/le-musee,,Missing/currently undistributed gate(s): enclosed_dock_systems | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_NORMANDY,Normandy,building_railway,Regional Infrastructure,1,MEDIUM,REGIONAL_TRANSPORT,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Roads connected Rouen/Le Havre to Paris and textile hinterlands.,One road-network level.,NO,NONE,NO,,https://corderievallois.fr/fr/le-musee,,ROAD_LEVEL_JUSTIFICATION: One road-network level. | CANAL_LEVEL_JUSTIFICATION: none required for this recommendation | RAIL_PM: pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_NORMANDY,Normandy,building_shipyard,Shipyards,1,MEDIUM,SHIPBUILDING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,YES,NONE,NO,,https://corderievallois.fr/fr/le-musee,,Missing/currently undistributed gate(s): state_dockyard_systems | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_NORMANDY,Normandy,building_textile_mill,Textile Manufacture,3,HIGH,COTTON_WOOL_TEXTILES,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 3 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://corderievallois.fr/fr/le-musee,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_NORMANDY,Normandy,building_trade_center,Trade Center,2,HIGH,EXPORT_TRADE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 2 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://corderievallois.fr/fr/le-musee,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ORLEANS,Orléanais-Berry,building_food_industry,Food Industries,1,MEDIUM,FOOD_PROCESSING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,URBAN_MANUFACTORY_CLUSTER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ORLEANS,Orléanais-Berry,building_livestock_ranch,Livestock Ranches,1,MEDIUM,LIVESTOCK,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_ORLEANS,Orléanais-Berry,building_wheat_farm,Wheat Farms,2,MEDIUM,GRAIN,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 2 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_PICARDY,Picardy,building_port,Port,1,MEDIUM,CHANNEL_PORT,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 1 is calibrated to regional/national significance rather than isolated artisanal activity.,YES,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,Missing/currently undistributed gate(s): enclosed_dock_systems | PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
R1_WESTERN_EUROPE,FRA,France,STATE_PICARDY,Picardy,building_textile_mill,Textile Manufacture,2,MEDIUM,TEXTILES,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Organized eighteenth-century production or state activity is attested in this regional economy.,Level 2 is calibrated to regional/national significance rather than isolated artisanal activity.,NO,NONE,NO,,https://ecoledesponts.fr/lecole/bienvenue-lecole/lecole-dans-lhistoire,,PROVENANCE_FILE=BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv
