Owner_TAG,Country,State_ID,State_Name,Current_Level,Road_PM,Canal_PM,Rail_PM,Passenger_PM,Infrastructure_Available,Infrastructure_Used,Current_Market_Access,Additional_Level_Needed,Historical_Connectivity_Exception,Evidence,Final_Target_Level,Final_Infrastructure_Available,Reason
ETH,Ethiopia,STATE_GONDER,Gonder,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
ETH,Ethiopia,STATE_OROMIA,Oromia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
EWE,Ewe,STATE_TOGO,Togo,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
EZO,Ezochi,STATE_HOKKAIDO,Yezo,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
EZO,Ezochi,STATE_SAKHALIN,Sakhalin,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FJI,Fiji,STATE_FIJI,Fiji,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FNG,Fang,STATE_GABON,Gabon,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FNG,Fang,STATE_SOUTH_CAMEROON,South Cameroon,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_ALSACE_LORRAINE,Alsace-Lorraine,4,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,15.0,13.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,4,15.0,Target satisfies usage 13.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_AQUITAINE,Aquitaine,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,6.0,100.0_PROJECTED,0,NO,One road-network level | none required for this recommendation | Roads connected Bordeaux's wine hinterland with its port.,2,9.0,Target satisfies usage 6.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_AUVERGNE_LIMOUSIN,Auvergne-Limousin,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,6.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,2,9.0,Target satisfies usage 6.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_BRITTANY,Brittany,6,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,21.0,17.3,100.0_PROJECTED,0,NO,"One road-network level | none required for this recommendation | Market and military roads linked Nantes, Brest and other Breton centres.",6,21.0,Target satisfies usage 17.3 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_BURGUNDY,Burgundy,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,6.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,2,9.0,Target satisfies usage 6.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_CHAMPAGNE,Champagne,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,5.0,51_RUNTIME,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,2,9.0,Target satisfies usage 5.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_CORSICA,Corsica,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,3.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 3.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_FRANCHE_COMTE,Franche-Comté,3,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,12.0,8.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,3,12.0,Target satisfies usage 8.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_FRENCH_LOW_COUNTRIES,French Low Countries,4,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,15.0,11.0,100.0_PROJECTED,0,NO,One road level. | none required for this recommendation | Dense northern market and mining/manufacturing roads supported regional trade.,4,15.0,Target satisfies usage 11.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_GUAYANA,Guyana,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_GUYENNE,Guyenne,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,4.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 4.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_ILE_DE_FRANCE,Île-de-France,17,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,54.0,51.5,100.0_PROJECTED,0,NO,Level 2 for exceptionally important engineered roads | none required for this recommendation | The royal road system was centred on Paris and maintained by the Ponts et Chaussées.,17,54.0,Target satisfies usage 51.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_INDIAN_OCEAN_TERRITORY,Indian Ocean Territory,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_IVORY_COAST,Ivory Coast,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_LANGUEDOC,Languedoc,2,pm_traditional_road_network,pm_industrial_canals,pm_no_rail_network,pm_no_passenger_trains,11.0,8.0,100.0_PROJECTED,0,NO,"Canal du Midi fully operational before 1776, plus connecting roads. | organized canal network attested | The Canal du Midi was an operating engineered navigation axis linking the Atlantic and Mediterranean basins.",2,11.0,Target satisfies usage 8.0 plus engine AI surplus 2; fixed capacity 4.0 per level; no rail or passenger service.
FRA,France,STATE_LORRAINE,Lorraine,6,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,21.0,17.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,6,21.0,Target satisfies usage 17.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_MADRAS,Carnatic,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,4.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 4.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_MAINE_ANJOU,Maine-Anjou,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,4.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 4.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_NORMANDY,Normandy,5,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,18.0,15.5,100.0_PROJECTED,0,NO,One road-network level. | none required for this recommendation | Roads connected Rouen/Le Havre to Paris and textile hinterlands.,5,18.0,Target satisfies usage 15.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_ORLEANS,Orléanais-Berry,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,4.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,2,9.0,Target satisfies usage 4.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_PICARDY,Picardy,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,4.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,2,9.0,Target satisfies usage 4.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_POITOU,Poitou-Saintonge,3,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,12.0,10.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,3,12.0,Target satisfies usage 10.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_PROVENCE,Provence,4,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,15.0,10.3,100.0_PROJECTED,0,NO,One road level. | none required for this recommendation | Road links served Marseille/Toulon and the Rhône/Provençal hinterland.,4,15.0,Target satisfies usage 10.3 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_RHONE,Rhône,5,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,18.0,16.0,100.0_PROJECTED,0,NO,One road-network level. | none required for this recommendation | Road and river-market connections integrated Lyon and Saint-Étienne with national markets.,5,18.0,Target satisfies usage 16.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_SENEGAL,Senegal,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRA,France,STATE_WEST_INDIES,West Indies,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,4.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 4.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FRM,Frankfurt,STATE_HESSE,Hesse,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,1.0,100.0_PROJECTED,0,NO,"Frankfurt’s role as a fair and transit city implies maintained regional roads, but not a sovereign engineered network comparable to larger states. | No industrial canal network assigned.",1,6.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FTJ,Futa Jallon,STATE_GUINEA,Guinea,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FTR,Futa Toro,STATE_MAURITANIA,Mauritania,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
FTR,Futa Toro,STATE_SENEGAL,Senegal,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
GAL,Galicia-Lodomeria,STATE_EAST_GALICIA,East Galicia,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,4.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 4.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
GAL,Galicia-Lodomeria,STATE_WEST_GALICIA,West Galicia,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,4.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 4.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
GAR,Garhwal,STATE_AGRA,Agra,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
GBR,Great Britain,STATE_BAHAMAS,Bahamas,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,6.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,2,9.0,Target satisfies usage 6.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
GBR,Great Britain,STATE_BALEARIC_ISLANDS,Balearic Islands,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
GBR,Great Britain,STATE_BERMUDA,Bermuda,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,2.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 2.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
GBR,Great Britain,STATE_CEYLON,Ceylon,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
